Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004
Country_8925,C8925,Indicator,I,361224,922886,306024,329615,651881
Country_8926,C8926,Indicator,I,719992,996837,651061,69553,72484
Country_8927,C8927,Indicator,I,465468,665587,559143,575936,189650
Country_8928,C8928,Indicator,I,646452,9090,9217,785714,297008
Country_8929,C8929,Indicator,I,967666,784400,138091,393030,811726
Country_8930,C8930,Indicator,I,517456,484156,674490,356573,459572
Country_8931,C8931,Indicator,I,527605,548498,893523,944755,829605
Country_8932,C8932,Indicator,I,807657,566364,680627,909303,865797
Country_8933,C8933,Indicator,I,561684,279660,336936,690590,535298
Country_8934,C8934,Indicator,I,643460,870198,774583,513038,483570
Country_8935,C8935,Indicator,I,416262,94065,305230,989316,310725
Country_8936,C8936,Indicator,I,311076,162737,197759,573059,197209
Country_8937,C8937,Indicator,I,552557,916411,703765,859907,49114
Country_8938,C8938,Indicator,I,106679,29971,344511,413927,615368
Country_8939,C8939,Indicator,I,83226,265724,486993,617961,957960
Country_8940,C8940,Indicator,I,295866,372252,823358,593477,726135
Country_8941,C8941,Indicator,I,30689,399757,653389,15769,785346
Country_8942,C8942,Indicator,I,231268,94019,634744,370331,255497
Country_8943,C8943,Indicator,I,225276,192491,69692,749593,670586
Country_8944,C8944,Indicator,I,840317,377348,583185,53701,141344
Country_8945,C8945,Indicator,I,15396,121190,231287,429253,770664
Country_8946,C8946,Indicator,I,143811,329650,352163,592872,510384
Country_8947,C8947,Indicator,I,725799,982440,142111,569901,242784
Country_8948,C8948,Indicator,I,244847,661661,530257,959709,945866
Country_8949,C8949,Indicator,I,311712,448915,73230,898044,429746
Country_8950,C8950,Indicator,I,766018,102093,630457,209301,958232
Country_8951,C8951,Indicator,I,724628,618083,465756,297577,71442
Country_8952,C8952,Indicator,I,362185,886643,874185,449590,880434
Country_8953,C8953,Indicator,I,100860,530151,120336,148467,22143
Country_8954,C8954,Indicator,I,531519,716937,776421,286779,67760
Country_8955,C8955,Indicator,I,310131,639422,675974,322462,975076
Country_8956,C8956,Indicator,I,107968,396516,972157,468012,707577
Country_8957,C8957,Indicator,I,488760,536757,100437,468206,751357
Country_8958,C8958,Indicator,I,759664,426698,418792,22102,274128
Country_8959,C8959,Indicator,I,586920,799742,877955,774501,754995
Country_8960,C8960,Indicator,I,168578,620092,256334,524512,245883
Country_8961,C8961,Indicator,I,509728,860202,167468,441460,245899
Country_8962,C8962,Indicator,I,402380,260443,883753,511900,701865
Country_8963,C8963,Indicator,I,562918,840993,496811,939415,460310
Country_8964,C8964,Indicator,I,233562,435479,619532,888476,673359
Country_8965,C8965,Indicator,I,589053,489922,995068,900490,82720
Country_8966,C8966,Indicator,I,315459,717451,671077,506899,288905
Country_8967,C8967,Indicator,I,77822,872358,896303,590872,870304
Country_8968,C8968,Indicator,I,90779,650570,13243,979802,733970
Country_8969,C8969,Indicator,I,880899,738278,567894,174466,210211
Country_8970,C8970,Indicator,I,773475,830852,613518,54290,334290
Country_8971,C8971,Indicator,I,868715,860292,411468,132954,694086
Country_8972,C8972,Indicator,I,639884,919175,158779,377877,311442
Country_8973,C8973,Indicator,I,667380,283183,974195,1807,537567
Country_8974,C8974,Indicator,I,148064,96256,418655,983538,888532
Country_8975,C8975,Indicator,I,773116,76779,18207,946069,483133
Country_8976,C8976,Indicator,I,82349,687472,448527,270646,709317
Country_8977,C8977,Indicator,I,724653,281079,640583,137251,887504
Country_8978,C8978,Indicator,I,21325,396469,452217,936600,360642
Country_8979,C8979,Indicator,I,273104,592712,66685,426049,332420
Country_8980,C8980,Indicator,I,363776,146610,329121,610889,111485
Country_8981,C8981,Indicator,I,345939,91381,280377,134234,97403
Country_8982,C8982,Indicator,I,430438,858870,354554,987410,732059
Country_8983,C8983,Indicator,I,473188,555900,38016,589564,657536
Country_8984,C8984,Indicator,I,807053,577936,434314,660281,946279
Country_8985,C8985,Indicator,I,361906,911279,382956,792341,840395
Country_8986,C8986,Indicator,I,215293,267668,444660,224498,94501
Country_8987,C8987,Indicator,I,765222,672848,827788,304373,371406
Country_8988,C8988,Indicator,I,917907,942975,314000,558811,429489
Country_8989,C8989,Indicator,I,784268,921989,232841,629083,162011
Country_8990,C8990,Indicator,I,606456,346970,605226,344794,788590
Country_8991,C8991,Indicator,I,943419,92447,948997,865157,983810
Country_8992,C8992,Indicator,I,480743,790951,911969,921269,167395
Country_8993,C8993,Indicator,I,29272,955644,593722,649501,754926
Country_8994,C8994,Indicator,I,308188,833381,537279,538136,412409
Country_8995,C8995,Indicator,I,19381,868623,742126,392513,683688
Country_8996,C8996,Indicator,I,119913,13261,888108,423503,436573
Country_8997,C8997,Indicator,I,165007,783232,369474,162279,433225
Country_8998,C8998,Indicator,I,189799,259268,858266,375673,797240
Country_8999,C8999,Indicator,I,804120,595430,125421,416590,795335
Country_9000,C9000,Indicator,I,97083,808282,61881,262184,291143
Country_9001,C9001,Indicator,I,266084,18212,118829,433125,407105
Country_9002,C9002,Indicator,I,174718,951703,986295,295415,551353
Country_9003,C9003,Indicator,I,947142,534248,34781,387277,224666
Country_9004,C9004,Indicator,I,953276,503977,982029,785286,693413
Country_9005,C9005,Indicator,I,747106,43443,232301,171870,138044
Country_9006,C9006,Indicator,I,855569,692115,734365,188237,344510
Country_9007,C9007,Indicator,I,53300,606846,460374,519308,136976
Country_9008,C9008,Indicator,I,914905,844485,718544,604691,623464
Country_9009,C9009,Indicator,I,962562,16729,67891,617809,95787
Country_9010,C9010,Indicator,I,779907,970154,751385,475299,207215
Country_9011,C9011,Indicator,I,460069,931242,828076,332690,867446
Country_9012,C9012,Indicator,I,462441,720280,642562,53590,753890
Country_9013,C9013,Indicator,I,372311,330813,287761,782644,589652
Country_9014,C9014,Indicator,I,561819,168130,621624,437512,64589
Country_9015,C9015,Indicator,I,906932,757333,377819,310421,549536
Country_9016,C9016,Indicator,I,602117,733931,11840,277407,534637
Country_9017,C9017,Indicator,I,313531,937182,372413,873002,812399
Country_9018,C9018,Indicator,I,921843,285792,335651,453533,744056
Country_9019,C9019,Indicator,I,837293,941507,589550,287812,692051
Country_9020,C9020,Indicator,I,601017,48311,639294,711882,627419
Country_9021,C9021,Indicator,I,843701,343038,882512,290531,34495
Country_9022,C9022,Indicator,I,781474,704756,514414,822663,723199
Country_9023,C9023,Indicator,I,527318,995022,261084,109785,858035
Country_9024,C9024,Indicator,I,380024,761348,800641,455616,886237
Country_9025,C9025,Indicator,I,892271,417539,81193,376350,755831
Country_9026,C9026,Indicator,I,196237,942825,720564,477459,142720
Country_9027,C9027,Indicator,I,538015,635692,276538,44090,453817
Country_9028,C9028,Indicator,I,305734,215614,858266,853922,142956
Country_9029,C9029,Indicator,I,842743,195417,909234,324785,245763
Country_9030,C9030,Indicator,I,545513,723953,28151,814708,122559
Country_9031,C9031,Indicator,I,69446,657617,400065,948595,144449
Country_9032,C9032,Indicator,I,658897,919024,248641,385017,505451
Country_9033,C9033,Indicator,I,967026,909672,559318,413256,410773
Country_9034,C9034,Indicator,I,776261,990263,273837,837789,883651
Country_9035,C9035,Indicator,I,671271,578885,33474,484419,145983
Country_9036,C9036,Indicator,I,23321,561065,913296,640346,289432
Country_9037,C9037,Indicator,I,186683,811573,823487,796844,191546
Country_9038,C9038,Indicator,I,71394,492992,381632,440793,242884
Country_9039,C9039,Indicator,I,144782,187908,836318,148603,674786
Country_9040,C9040,Indicator,I,160319,623145,429576,500224,644656
Country_9041,C9041,Indicator,I,815937,215636,129399,897319,355312
Country_9042,C9042,Indicator,I,414140,915367,438830,950956,265235
Country_9043,C9043,Indicator,I,717421,129975,614382,398990,948174
Country_9044,C9044,Indicator,I,756794,627319,479528,970221,200577
Country_9045,C9045,Indicator,I,494299,941836,845556,121814,307248
Country_9046,C9046,Indicator,I,84680,718066,765463,352564,886551
Country_9047,C9047,Indicator,I,973991,333943,855172,211760,354780
Country_9048,C9048,Indicator,I,703900,967049,689833,386322,664272
Country_9049,C9049,Indicator,I,825366,691953,51564,763802,582812
Country_9050,C9050,Indicator,I,918851,940604,181493,87375,86632
Country_9051,C9051,Indicator,I,687003,656840,949267,70422,96666
Country_9052,C9052,Indicator,I,108648,7260,140129,94543,180546
Country_9053,C9053,Indicator,I,709802,996326,397858,872300,567332
Country_9054,C9054,Indicator,I,92130,667665,987719,585155,132967
Country_9055,C9055,Indicator,I,882338,914827,50579,902450,760703
Country_9056,C9056,Indicator,I,300162,689629,757202,349234,174241
Country_9057,C9057,Indicator,I,298963,805780,28526,484483,652321
Country_9058,C9058,Indicator,I,324972,905426,287330,257631,210837
Country_9059,C9059,Indicator,I,529670,581405,380128,863765,900813
Country_9060,C9060,Indicator,I,942107,936157,215617,237052,668675
Country_9061,C9061,Indicator,I,569419,724015,689771,783599,718562
Country_9062,C9062,Indicator,I,803266,4447,344642,180852,897493
Country_9063,C9063,Indicator,I,581999,639123,730981,536312,839609
Country_9064,C9064,Indicator,I,472524,197507,131215,146841,370770
Country_9065,C9065,Indicator,I,218754,817151,95983,889456,110575
Country_9066,C9066,Indicator,I,130904,938676,887042,134050,946629
Country_9067,C9067,Indicator,I,804225,896077,184605,421558,322604
Country_9068,C9068,Indicator,I,843768,392782,303759,431438,772871
Country_9069,C9069,Indicator,I,334796,566711,561962,758966,858842
Country_9070,C9070,Indicator,I,225303,232769,368684,818785,406401
Country_9071,C9071,Indicator,I,635051,941939,377068,329127,677341
Country_9072,C9072,Indicator,I,269042,967727,921051,331887,573437
Country_9073,C9073,Indicator,I,321149,484808,745297,245047,664939
Country_9074,C9074,Indicator,I,108541,608247,525453,82229,663073
Country_9075,C9075,Indicator,I,79392,933112,475746,533139,494685
Country_9076,C9076,Indicator,I,566177,233599,851197,75318,414063
Country_9077,C9077,Indicator,I,870367,564613,518525,760376,546001
Country_9078,C9078,Indicator,I,81250,126394,209800,587554,475982
Country_9079,C9079,Indicator,I,599512,496077,214790,226602,108168
Country_9080,C9080,Indicator,I,543075,848120,507241,795881,533857
Country_9081,C9081,Indicator,I,157112,822598,718171,295134,969422
Country_9082,C9082,Indicator,I,987317,453595,813958,374685,798952
Country_9083,C9083,Indicator,I,860201,221620,106298,546966,730226
Country_9084,C9084,Indicator,I,261162,803392,144245,328110,360043
Country_9085,C9085,Indicator,I,762957,117471,621570,987409,457549
Country_9086,C9086,Indicator,I,313489,741444,103403,594702,171938
Country_9087,C9087,Indicator,I,289660,39324,689169,788465,74663
Country_9088,C9088,Indicator,I,777228,781134,84190,600989,668387
Country_9089,C9089,Indicator,I,864128,846806,365855,669477,166184
Country_9090,C9090,Indicator,I,987051,582834,955994,71440,847490
Country_9091,C9091,Indicator,I,680543,64420,164182,459885,182630
Country_9092,C9092,Indicator,I,161813,438311,41006,487634,676617
Country_9093,C9093,Indicator,I,738348,581847,275488,948679,475678
Country_9094,C9094,Indicator,I,887193,150574,286816,231180,629284
Country_9095,C9095,Indicator,I,820576,143338,487860,205924,462975
Country_9096,C9096,Indicator,I,638843,775804,732928,658015,2400
Country_9097,C9097,Indicator,I,608449,955844,324677,482174,483670
Country_9098,C9098,Indicator,I,724523,847718,350124,33092,863994
Country_9099,C9099,Indicator,I,682519,502973,956625,557399,499747
Country_9100,C9100,Indicator,I,427055,121599,940064,306443,137716
Country_9101,C9101,Indicator,I,834791,397956,219074,702063,698753
Country_9102,C9102,Indicator,I,856729,129936,320558,73506,719852
Country_9103,C9103,Indicator,I,556941,74538,317877,371877,54858
Country_9104,C9104,Indicator,I,428177,489110,769779,921421,458585
Country_9105,C9105,Indicator,I,90877,602448,815374,487105,828357
Country_9106,C9106,Indicator,I,166611,700355,385925,396839,855544
Country_9107,C9107,Indicator,I,612904,754334,270674,972345,608106
Country_9108,C9108,Indicator,I,956915,191106,216192,229339,358695
Country_9109,C9109,Indicator,I,487358,806339,606006,313828,310694
Country_9110,C9110,Indicator,I,583133,57821,98152,520677,4618
Country_9111,C9111,Indicator,I,296611,422416,205764,438989,141578
Country_9112,C9112,Indicator,I,505744,59024,243707,459270,267246
Country_9113,C9113,Indicator,I,785017,362091,390469,248172,782220
Country_9114,C9114,Indicator,I,630349,631436,734838,140800,871694
Country_9115,C9115,Indicator,I,286417,410628,289049,84948,431786
Country_9116,C9116,Indicator,I,453725,581645,54206,368024,856609
Country_9117,C9117,Indicator,I,623894,796912,276875,443147,295692
Country_9118,C9118,Indicator,I,540846,437537,890296,985410,690209
Country_9119,C9119,Indicator,I,824093,877203,463571,508966,514851
Country_9120,C9120,Indicator,I,264128,441793,418652,803158,227661
Country_9121,C9121,Indicator,I,474179,750722,443620,1895,356137
Country_9122,C9122,Indicator,I,648117,528650,863965,955070,633599
Country_9123,C9123,Indicator,I,279716,841010,30803,70831,122794
Country_9124,C9124,Indicator,I,49352,317461,640586,75358,202108
Country_9125,C9125,Indicator,I,769654,873990,613074,75900,217522
Country_9126,C9126,Indicator,I,771657,77864,46706,271078,412076
Country_9127,C9127,Indicator,I,139078,723669,982968,44358,5351
Country_9128,C9128,Indicator,I,321516,879045,367905,141796,923190
Country_9129,C9129,Indicator,I,469089,9797,562254,437214,994215
Country_9130,C9130,Indicator,I,347688,912655,868667,883544,409356
Country_9131,C9131,Indicator,I,585030,541002,803087,536887,613666
Country_9132,C9132,Indicator,I,36896,993147,490019,789039,676834
Country_9133,C9133,Indicator,I,99009,539988,739619,230851,479710
Country_9134,C9134,Indicator,I,800202,113156,661439,339415,328856
Country_9135,C9135,Indicator,I,104840,14437,500172,575828,749588
Country_9136,C9136,Indicator,I,9515,239454,43084,870209,509511
Country_9137,C9137,Indicator,I,73550,391848,863591,358291,344036
Country_9138,C9138,Indicator,I,257869,403361,196765,299409,608635
Country_9139,C9139,Indicator,I,899120,930891,310498,673062,438289
Country_9140,C9140,Indicator,I,536133,869789,323783,929413,951615
Country_9141,C9141,Indicator,I,158588,5138,859892,936520,185480
Country_9142,C9142,Indicator,I,73199,326399,586836,908240,890374
Country_9143,C9143,Indicator,I,685641,833095,423415,941673,878236
Country_9144,C9144,Indicator,I,249782,559978,324463,575202,21536
Country_9145,C9145,Indicator,I,471116,901311,201530,549800,450793
Country_9146,C9146,Indicator,I,370007,139401,915770,210850,592077
Country_9147,C9147,Indicator,I,697402,155033,881980,79183,522974
Country_9148,C9148,Indicator,I,209009,161474,582675,788982,436813
Country_9149,C9149,Indicator,I,988303,751428,331834,1004,878064
Country_9150,C9150,Indicator,I,400086,302308,253584,989005,453333
Country_9151,C9151,Indicator,I,880969,169358,730392,233259,688314
Country_9152,C9152,Indicator,I,811031,250754,343626,579099,581412
Country_9153,C9153,Indicator,I,541968,816725,343648,942969,856520
Country_9154,C9154,Indicator,I,237395,928163,564467,719748,235010
Country_9155,C9155,Indicator,I,177807,817573,312804,607780,784443
Country_9156,C9156,Indicator,I,859062,678057,119840,695341,286819
Country_9157,C9157,Indicator,I,576612,986985,832233,470425,117539
Country_9158,C9158,Indicator,I,762572,209519,968895,112871,341789
Country_9159,C9159,Indicator,I,907653,892097,503172,263516,479575
Country_9160,C9160,Indicator,I,501605,491144,982687,453614,69490
Country_9161,C9161,Indicator,I,59478,343265,371183,856379,933469
Country_9162,C9162,Indicator,I,956006,82346,45567,529580,446646
Country_9163,C9163,Indicator,I,907683,647774,133331,865767,517663
Country_9164,C9164,Indicator,I,600660,126800,561057,583806,366787
Country_9165,C9165,Indicator,I,797512,96244,731086,596994,804530
Country_9166,C9166,Indicator,I,330721,103569,706777,141649,765611
Country_9167,C9167,Indicator,I,917218,2007,333745,209198,757886
Country_9168,C9168,Indicator,I,331914,276088,198545,759688,739205
Country_9169,C9169,Indicator,I,165938,713614,762581,564207,752303
Country_9170,C9170,Indicator,I,642884,224993,939870,309445,367616
Country_9171,C9171,Indicator,I,440232,564317,81346,440568,798474
Country_9172,C9172,Indicator,I,413540,542691,147727,42684,148501
Country_9173,C9173,Indicator,I,681926,568368,73848,410884,579182
Country_9174,C9174,Indicator,I,743943,787545,529461,333442,143266
Country_9175,C9175,Indicator,I,298272,197795,984010,857889,200987
Country_9176,C9176,Indicator,I,810,438717,659181,708889,81653
Country_9177,C9177,Indicator,I,473018,491987,186405,44007,456588
Country_9178,C9178,Indicator,I,389416,495648,927678,746609,376636
Country_9179,C9179,Indicator,I,291682,349412,134660,710882,902601
Country_9180,C9180,Indicator,I,625931,684195,290198,2213,914495
Country_9181,C9181,Indicator,I,192021,156773,975251,114133,343448
Country_9182,C9182,Indicator,I,107408,949962,169473,795576,827846
Country_9183,C9183,Indicator,I,573403,916133,895374,428840,573067
Country_9184,C9184,Indicator,I,358149,884864,883087,783012,259180
Country_9185,C9185,Indicator,I,210498,507691,8149,618503,642355
Country_9186,C9186,Indicator,I,41709,880973,412187,405634,545898
Country_9187,C9187,Indicator,I,958162,597861,465884,698407,11762
Country_9188,C9188,Indicator,I,633329,66388,999421,753954,801245
Country_9189,C9189,Indicator,I,824147,537969,765978,817876,787446
Country_9190,C9190,Indicator,I,627775,239678,41883,193031,813133
Country_9191,C9191,Indicator,I,512395,661498,368086,218065,134464
Country_9192,C9192,Indicator,I,313381,59849,306599,56078,382650
Country_9193,C9193,Indicator,I,42178,206855,907024,690947,729869
Country_9194,C9194,Indicator,I,696844,726566,853254,281911,327218
Country_9195,C9195,Indicator,I,845420,426760,672974,428302,917446
Country_9196,C9196,Indicator,I,934110,588244,518876,858176,217892
Country_9197,C9197,Indicator,I,832925,924308,711383,621261,802008
Country_9198,C9198,Indicator,I,865968,86965,887259,220366,755505
Country_9199,C9199,Indicator,I,84840,193083,584745,742283,925484
Country_9200,C9200,Indicator,I,469080,840032,859523,89902,547103
Country_9201,C9201,Indicator,I,216694,797940,912701,933033,765466
Country_9202,C9202,Indicator,I,149586,69663,356784,80865,629120
Country_9203,C9203,Indicator,I,60895,652144,663911,640840,662370
Country_9204,C9204,Indicator,I,689976,750964,691788,426836,568559
Country_9205,C9205,Indicator,I,504577,259885,226478,680908,964496
Country_9206,C9206,Indicator,I,252320,324540,921463,759102,930576
Country_9207,C9207,Indicator,I,968141,155868,6628,22854,958207
Country_9208,C9208,Indicator,I,601043,15975,370762,788153,763115
Country_9209,C9209,Indicator,I,103500,261820,456450,162413,731154
Country_9210,C9210,Indicator,I,594904,793280,506599,908477,553861
Country_9211,C9211,Indicator,I,10929,53603,61208,939379,898649
Country_9212,C9212,Indicator,I,63771,938683,417013,442506,802579
Country_9213,C9213,Indicator,I,298165,883147,914033,226676,721361
Country_9214,C9214,Indicator,I,415277,984205,466899,460781,301893
Country_9215,C9215,Indicator,I,166656,12691,523915,588355,946852
Country_9216,C9216,Indicator,I,779796,50288,701614,89653,113371
Country_9217,C9217,Indicator,I,518041,431337,360328,238590,859397
Country_9218,C9218,Indicator,I,915678,667383,751370,341455,279218
Country_9219,C9219,Indicator,I,828033,253880,972126,145931,511037
Country_9220,C9220,Indicator,I,165525,454721,761519,669578,953675
Country_9221,C9221,Indicator,I,17935,246204,338390,861972,347229
Country_9222,C9222,Indicator,I,313018,20252,606318,63746,433266
Country_9223,C9223,Indicator,I,162977,586536,779249,69550,151218
Country_9224,C9224,Indicator,I,499328,830271,837169,156483,40419
Country_9225,C9225,Indicator,I,862859,505650,876261,248001,179650
Country_9226,C9226,Indicator,I,171296,661126,606701,37694,890173
Country_9227,C9227,Indicator,I,243550,894996,484495,105939,253393
Country_9228,C9228,Indicator,I,894969,115923,226804,469573,377781
Country_9229,C9229,Indicator,I,256135,889098,626654,424697,496639
Country_9230,C9230,Indicator,I,810691,965921,235556,873579,35640
Country_9231,C9231,Indicator,I,51944,172703,269929,557701,749768
Country_9232,C9232,Indicator,I,708616,282172,858170,343425,830663
Country_9233,C9233,Indicator,I,512469,215294,793787,570265,169128
Country_9234,C9234,Indicator,I,316446,252442,471239,681518,807080
Country_9235,C9235,Indicator,I,494682,847604,53721,984742,907671
Country_9236,C9236,Indicator,I,535327,99452,439080,198500,457909
Country_9237,C9237,Indicator,I,920162,356475,503730,398361,525996
Country_9238,C9238,Indicator,I,203589,915172,895725,714638,895483
Country_9239,C9239,Indicator,I,465558,261946,782680,634962,923763
Country_9240,C9240,Indicator,I,824378,950,103790,350250,5371
Country_9241,C9241,Indicator,I,320521,641009,252781,905647,340612
Country_9242,C9242,Indicator,I,263696,23797,260736,310226,999820
Country_9243,C9243,Indicator,I,41198,767326,84749,835739,907769
Country_9244,C9244,Indicator,I,842195,684017,873670,775100,832726
Country_9245,C9245,Indicator,I,51237,416008,111845,569972,931866
Country_9246,C9246,Indicator,I,443145,946216,61745,231623,33018
Country_9247,C9247,Indicator,I,872807,541480,144889,302050,718643
Country_9248,C9248,Indicator,I,787484,707184,835351,698533,439728
Country_9249,C9249,Indicator,I,441884,952057,179611,6828,143647
Country_9250,C9250,Indicator,I,329516,302764,716323,478512,755304
Country_9251,C9251,Indicator,I,868685,84498,188835,717119,98029
Country_9252,C9252,Indicator,I,963355,436215,2785,449985,511106
Country_9253,C9253,Indicator,I,842247,543011,538690,712666,360270
Country_9254,C9254,Indicator,I,953818,331861,446347,295266,108520
Country_9255,C9255,Indicator,I,490973,947374,463561,640728,450516
Country_9256,C9256,Indicator,I,237338,658272,595118,808568,791262
Country_9257,C9257,Indicator,I,885536,422337,524086,950102,283046
Country_9258,C9258,Indicator,I,18367,75289,590776,691506,541753
Country_9259,C9259,Indicator,I,705552,766001,860488,629095,120508
Country_9260,C9260,Indicator,I,997028,84538,379926,733594,740653
Country_9261,C9261,Indicator,I,590454,819126,650512,275069,389358
Country_9262,C9262,Indicator,I,519640,845582,884541,165708,27800
Country_9263,C9263,Indicator,I,536500,753088,413970,686096,303512
Country_9264,C9264,Indicator,I,138079,528181,241213,684908,111467
Country_9265,C9265,Indicator,I,114226,402924,482478,866200,8930
Country_9266,C9266,Indicator,I,701680,947749,634330,253351,787581
Country_9267,C9267,Indicator,I,649345,488282,903611,338590,711408
Country_9268,C9268,Indicator,I,672332,295871,184174,374530,91685
Country_9269,C9269,Indicator,I,574514,622638,588931,11096,986611
Country_9270,C9270,Indicator,I,351103,327866,518658,660563,731375
Country_9271,C9271,Indicator,I,734712,50443,260797,622830,107470
Country_9272,C9272,Indicator,I,795440,256674,48710,139445,987260
Country_9273,C9273,Indicator,I,302429,249532,148026,550153,917011
Country_9274,C9274,Indicator,I,126976,381078,846076,682540,606196
Country_9275,C9275,Indicator,I,310814,798967,310504,633573,992075
Country_9276,C9276,Indicator,I,865912,247965,993339,690990,404654
Country_9277,C9277,Indicator,I,8960,50093,963159,697026,895825
Country_9278,C9278,Indicator,I,493799,597291,983660,572106,794683
Country_9279,C9279,Indicator,I,187134,660912,909402,56713,564552
Country_9280,C9280,Indicator,I,446523,734826,926241,869964,590711
Country_9281,C9281,Indicator,I,795868,701302,772213,667549,89786
Country_9282,C9282,Indicator,I,439591,527726,917947,88844,716951
Country_9283,C9283,Indicator,I,739768,223574,42688,193969,224766
Country_9284,C9284,Indicator,I,165359,346365,268477,876773,183353
Country_9285,C9285,Indicator,I,283199,261007,800105,565108,172889
Country_9286,C9286,Indicator,I,379158,432427,785546,490326,903060
Country_9287,C9287,Indicator,I,202618,626035,619899,102941,446041
Country_9288,C9288,Indicator,I,555829,440529,832458,264595,798330
Country_9289,C9289,Indicator,I,762658,750374,199527,408360,382535
Country_9290,C9290,Indicator,I,664132,81171,793984,860272,107550
Country_9291,C9291,Indicator,I,366092,891065,624806,692205,750096
Country_9292,C9292,Indicator,I,349873,244198,508687,652086,339900
Country_9293,C9293,Indicator,I,24773,861738,704785,597320,506893
Country_9294,C9294,Indicator,I,536520,386967,366905,103326,38840
Country_9295,C9295,Indicator,I,563529,420442,135371,910630,546875
Country_9296,C9296,Indicator,I,645138,951318,77841,115060,649744
Country_9297,C9297,Indicator,I,422063,822916,318180,166288,420226
Country_9298,C9298,Indicator,I,452083,989802,434428,388463,72171
Country_9299,C9299,Indicator,I,57152,11967,16700,87774,11268
Country_9300,C9300,Indicator,I,421519,646687,617304,589272,582733
Country_9301,C9301,Indicator,I,234439,555311,787146,185159,767070
Country_9302,C9302,Indicator,I,701136,829121,823927,553779,15432
Country_9303,C9303,Indicator,I,993628,752595,977583,135792,951998
Country_9304,C9304,Indicator,I,54201,312262,910610,787941,670418
Country_9305,C9305,Indicator,I,549387,630678,28001,77097,708056
Country_9306,C9306,Indicator,I,927166,932819,491894,854410,445632
Country_9307,C9307,Indicator,I,536165,102512,390650,843469,738739
Country_9308,C9308,Indicator,I,528725,914875,973010,693434,290606
Country_9309,C9309,Indicator,I,651432,593968,64279,627315,262203
Country_9310,C9310,Indicator,I,21640,896155,72384,764720,235911
Country_9311,C9311,Indicator,I,514127,469536,130941,965146,334558
Country_9312,C9312,Indicator,I,127383,743769,357276,281540,307395
Country_9313,C9313,Indicator,I,50522,566014,839984,596877,139455
Country_9314,C9314,Indicator,I,220189,198872,178570,373251,507552
Country_9315,C9315,Indicator,I,388603,17416,633652,704082,196504
Country_9316,C9316,Indicator,I,693043,73284,328437,50594,211191
Country_9317,C9317,Indicator,I,905007,285615,26866,635594,179870
Country_9318,C9318,Indicator,I,252318,793498,628503,957104,240556
Country_9319,C9319,Indicator,I,761914,674115,415641,370006,593638
Country_9320,C9320,Indicator,I,582845,307644,859678,271165,303727
Country_9321,C9321,Indicator,I,156606,327815,955304,499138,589184
Country_9322,C9322,Indicator,I,743634,774763,93263,825200,762956
Country_9323,C9323,Indicator,I,451390,984351,907059,156520,751448
Country_9324,C9324,Indicator,I,684619,820547,693309,419558,931906
Country_9325,C9325,Indicator,I,723597,515363,995396,723956,673718
Country_9326,C9326,Indicator,I,214736,703663,831244,462309,15479
Country_9327,C9327,Indicator,I,736288,445487,541923,67821,434648
Country_9328,C9328,Indicator,I,22776,234320,849081,917937,96564
Country_9329,C9329,Indicator,I,13004,876935,827363,787657,59981
Country_9330,C9330,Indicator,I,299206,762381,907087,2304,931135
Country_9331,C9331,Indicator,I,474955,981501,884357,644180,257510
Country_9332,C9332,Indicator,I,765585,577541,238657,476161,563924
Country_9333,C9333,Indicator,I,883120,428411,499385,847061,747971
Country_9334,C9334,Indicator,I,566571,500027,482736,20011,308218
Country_9335,C9335,Indicator,I,941193,171045,542592,752863,746368
Country_9336,C9336,Indicator,I,625261,340911,372397,58535,246420
Country_9337,C9337,Indicator,I,910762,462439,863515,632188,112021
Country_9338,C9338,Indicator,I,39188,409010,888867,299472,14888
Country_9339,C9339,Indicator,I,814485,625003,940214,164490,878602
Country_9340,C9340,Indicator,I,548577,377541,590196,605723,753372
Country_9341,C9341,Indicator,I,545250,545531,441578,60320,796788
Country_9342,C9342,Indicator,I,668422,924032,630534,164394,853321
Country_9343,C9343,Indicator,I,716098,587599,125856,253577,921078
Country_9344,C9344,Indicator,I,254765,734289,511921,171693,461237
Country_9345,C9345,Indicator,I,723818,126716,456868,761278,720602
Country_9346,C9346,Indicator,I,676470,448957,304552,990761,575365
Country_9347,C9347,Indicator,I,20524,427413,450345,509058,560038
Country_9348,C9348,Indicator,I,125163,510165,383496,5889,252875
Country_9349,C9349,Indicator,I,394983,30874,111147,680357,130907
Country_9350,C9350,Indicator,I,15421,624443,255412,905028,383975
Country_9351,C9351,Indicator,I,307990,168397,480,248910,657168
Country_9352,C9352,Indicator,I,227619,169208,213405,862188,783498
Country_9353,C9353,Indicator,I,725319,606879,377775,985607,739317
Country_9354,C9354,Indicator,I,676182,699406,118293,356882,584449
Country_9355,C9355,Indicator,I,330689,780072,70525,565065,631994
Country_9356,C9356,Indicator,I,51506,668747,674029,294218,148665
Country_9357,C9357,Indicator,I,352308,163486,576671,112499,553572
Country_9358,C9358,Indicator,I,113441,897287,799164,286135,578104
Country_9359,C9359,Indicator,I,868766,410340,11205,261103,540735
Country_9360,C9360,Indicator,I,37913,384809,751143,511573,729807
